id,created_at,updated_at,courses
182190,11/8/16 16:54,4/18/17 14:11,f17_8632 f17_13524 f17_8936 f17_12953 f17_13554 f17_3681 f17_4382 f17_13428 f17_7823 f17_13630 f17_8921 f17_8922 f17_13570 f17_13653 f17_13642
201446,4/11/17 17:53,4/18/17 14:45,f17_1042 f17_2683 f17_1430 f17_13556 f17_13663 f17_12953
199205,3/28/17 0:47,4/18/17 15:24,f17_13642 f17_9352 f17_12464 f17_12009
199877,4/4/17 2:17,4/18/17 15:26,f17_4803 f17_11233 f17_1468 f17_13641
201955,4/13/17 23:58,4/18/17 15:53,f17_13513 f17_5218 f17_13546 f17_8557 f17_13547 f17_13418
133222,11/17/15 20:16,4/18/17 19:26,f17_13569 f17_13516 f17_12779 f17_11106
200366,4/6/17 15:32,4/18/17 19:29,f17_11108 f17_11149 f17_3616 f17_1429 f17_12011 f17_11337
202635,4/18/17 23:28,4/18/17 23:55,f17_10007
202665,4/19/17 1:30,4/19/17 1:42,f17_12973 f17_1326 f17_11884 f17_12959
202629,4/18/17 22:08,4/19/17 3:45,f17_7509 f17_13703 f17_13502 f17_13556
186653,12/19/16 21:50,4/19/17 13:37,f17_11884 f17_13549 f17_13451 f17_13619
202711,4/19/17 14:54,4/19/17 16:02,f17_9352 f17_12200 f17_12779 f17_8425
201847,4/13/17 15:47,4/19/17 16:06,f17_9897 f17_4685 f17_1326
181877,11/7/16 16:01,4/19/17 18:15,f17_4382 f17_13573 f17_11290 f17_11429 f17_13485 f17_9504
182335,11/9/16 2:11,4/19/17 18:21,f17_12084 f17_1367 f17_1817 f17_8054 f17_1779 f17_1315
200219,4/5/17 19:19,4/19/17 18:34,f17_12792 f17_13510 f17_13512 f17_13568 f17_8921 f17_13443 f17_1025 f17_12440
202722,4/19/17 16:59,4/19/17 19:36,f17_13650 f17_11272 f17_1430 f17_13627
