id,created_at,updated_at,courses
31219,11/11/13 2:56,11/11/13 3:33,s14_17599 s14_7252 s14_7200 s14_7324 s14_15035 s14_8634 s14_7919 s14_8183 s14_16139
28980,10/31/13 22:00,11/11/13 4:11,s14_12973 s14_7002 s14_17102 s14_17105 s14_17645 s14_17302 s14_13892 s14_15967 s14_7142
31229,11/11/13 3:35,11/11/13 4:18,s14_15089 s14_17225 s14_17332 s14_17119 s14_7895
31247,11/11/13 4:30,11/11/13 4:44,s14_17404 s14_17330 s14_15950 s14_17518
1245,11/7/12 18:17,11/11/13 4:59,s14_17167 s14_16233 s14_15899 s14_14253 s14_17548 s14_17316 s14_16113 s14_14286
31253,11/11/13 4:57,11/11/13 5:14,s14_16154 s14_10701 s14_17170 s14_17588 s14_14237
30770,11/8/13 16:44,11/11/13 5:19,s14_17404 s14_15121 s14_14425 s14_17596 s14_17244 s14_17188 s14_17409 s14_7881 s14_17325 s14_17327 s14_11334 s14_7407 s14_13391 s14_15952 s14_17218 s14_17220 s14_17589 s14_17554 s14_17248 s14_7135 s14_16018 s14_17190 s14_17618
31258,11/11/13 5:07,11/11/13 5:21,s14_17400 s14_17207 s14_17595 s14_15890 s14_17597 s14_12400
31256,11/11/13 5:03,11/11/13 6:08,s14_17532 s14_15440 s14_16163 s14_17517 s14_17112
666,10/11/12 22:26,11/11/13 7:18,s14_15121 s14_16112 s14_17298
28722,10/30/13 14:22,11/11/13 8:04,s14_17484 s14_15494 s14_15892 s14_16249
