id,created_at,updated_at,courses
12634,4/22/13 15:03,4/22/13 15:07,f13_1050 f13_5435 f13_11241 f13_11555
12633,4/22/13 15:02,4/22/13 15:08,f13_8050 f13_8632
1645,1/29/13 23:37,4/22/13 15:19,f13_7448 f13_1119 f13_10021 f13_9496 f13_11566 f13_11555 f13_7938 f13_11412 f13_11181 f13_8631 f13_9404 f13_9842 f13_5435 f13_6817
11345,4/16/13 3:03,4/22/13 15:41,f13_1058 f13_11332 f13_11218 f13_11447 f13_3777
8013,4/9/13 18:09,4/22/13 15:47,f13_1002 f13_5218 f13_4088 f13_11427 f13_9891 f13_11314 f13_9288 f13_1517 f13_9861 f13_9862 f13_5170 f13_11107
12647,4/22/13 15:42,4/22/13 15:56,f13_11056 f13_7874 f13_5834 f13_1034
2634,2/4/13 18:10,4/22/13 16:54,f13_11110 f13_1364 f13_8425 f13_1351
12670,4/22/13 17:02,4/22/13 17:03,f13_7727
11866,4/18/13 16:08,4/22/13 17:14,f13_4685 f13_1340 f13_7221 f13_9879
12562,4/22/13 3:03,4/22/13 17:23,f13_2233 f13_11337 f13_11555
1079,11/5/12 3:29,4/22/13 17:35,f13_1468 f13_6926 f13_4805 f13_8954 f13_11332
11370,4/16/13 4:13,4/22/13 17:36,f13_1351 f13_11328 f13_11275 f13_11062 f13_10543
12480,4/21/13 21:35,4/22/13 17:38,f13_11412 f13_11413 f13_11488 f13_9114 f13_11060 f13_1370
12691,4/22/13 17:46,4/22/13 17:51,f13_11280 f13_11577
12504,4/21/13 23:32,4/22/13 18:16,f13_1002 f13_2684 f13_1058 f13_4660 f13_9115 f13_1518 f13_9842 f13_9285 f13_11197
12188,4/19/13 23:24,4/22/13 18:31,f13_7839 f13_1468 f13_1050 f13_11110
12703,4/22/13 18:32,4/22/13 18:37,f13_9984 f13_10223 f13_1044
7604,4/4/13 23:44,4/22/13 19:17,f13_1468 f13_9985 f13_1344 f13_1068 f13_1050
7994,4/9/13 14:58,4/22/13 19:24,f13_11332 f13_10251 f13_4685
12721,4/22/13 19:15,4/22/13 19:31,f13_6817 f13_5170 f13_5235 f13_7789 f13_8857 f13_9901 f13_9900 f13_11463 f13_1718 f13_1780 f13_7476 f13_7477 f13_11429 f13_11466 f13_6605 f13_10097
945,11/1/12 20:43,4/22/13 19:32,f13_11238 f13_9943 f13_8428
2827,2/4/13 21:20,4/22/13 20:34,f13_11202 f13_11420 f13_10224 f13_7290 f13_11196 f13_11199 f13_11201 f13_11412 f13_11413 f13_8362 f13_9862 f13_11234 f13_11236 f13_11237
7199,4/1/13 3:09,4/22/13 20:50,f13_8954 f13_11565 f13_11052 f13_11062
6930,3/21/13 21:31,4/22/13 20:59,f13_9963 f13_11273 f13_11332 f13_1354
12574,4/22/13 4:18,4/22/13 22:48,f13_1430 f13_3617 f13_5828 f13_11273
1382,11/11/12 21:56,4/22/13 23:06,f13_11196
12786,4/22/13 23:24,4/22/13 23:27,f13_6520 f13_11064 f13_1320 f13_9352
2434,2/4/13 13:14,4/23/13 0:41,f13_1468 f13_1316 f13_9904 f13_4804
6687,3/15/13 7:38,4/23/13 1:26,f13_1047 f13_6526 f13_11412
7525,4/4/13 3:17,4/23/13 2:04,f13_1059 f13_2683 f13_2684 f13_9943 f13_11218 f13_11040 f13_7371 f13_6426
7599,4/4/13 23:28,4/23/13 12:53,f13_9114 f13_11267 f13_11269 f13_11326 f13_9897
1427,11/12/12 19:34,4/23/13 12:54,f13_11154 f13_1058 f13_9842 f13_11283 f13_9114 f13_9285 f13_2684 f13_8429
12913,4/23/13 13:59,4/23/13 14:02,f13_4382 f13_11488 f13_7823 f13_8538 f13_2183 f13_11320 f13_11319
12783,4/22/13 23:14,4/23/13 14:19,f13_7794 f13_1779 f13_11104 f13_1976 f13_1341 f13_8037
12832,4/23/13 2:08,4/23/13 14:49,f13_11412 f13_6526 f13_1179 f13_4099 f13_6339 f13_5955 f13_2233 f13_11579 f13_9352 f13_11413
7613,4/5/13 1:49,4/23/13 15:07,f13_9963 f13_11412 f13_8954
12282,4/20/13 18:13,4/23/13 16:29,f13_11301 f13_10106 f13_1518 f13_4660 f13_1517 f13_7221
1460,11/13/12 4:26,4/23/13 16:32,f13_9850 f13_10106 f13_9984 f13_7792
10935,4/11/13 21:38,4/23/13 17:18,f13_11272
12962,4/23/13 18:05,4/23/13 18:47,f13_11332 f13_1464 f13_1465 f13_11195 f13_1035 f13_11447 f13_1034
1849,2/3/13 1:02,4/23/13 19:15,f13_1539 f13_9448 f13_9352
12761,4/22/13 21:43,4/23/13 21:13,f13_11108 f13_11554 f13_11056 f13_1403 f13_9496
12528,4/22/13 1:01,4/24/13 1:11,f13_3777 f13_11326 f13_11327 f13_11325
7117,3/29/13 16:25,4/24/13 2:08,f13_11274 f13_6844 f13_1351 f13_11062
7202,4/1/13 3:43,4/24/13 14:13,f13_11179 f13_11315 f13_11191 f13_7873 f13_11102 f13_11107
13126,4/24/13 15:24,4/24/13 15:28,f13_11332 f13_11447 f13_1464 f13_1465 f13_11241
11133,4/14/13 21:33,4/24/13 16:59,f13_11039 f13_7295 f13_1432 f13_3616
8146,4/10/13 18:25,4/24/13 19:04,f13_10250 f13_1080 f13_11412
8094,4/10/13 4:37,4/24/13 20:43,f13_6008 f13_3636 f13_1780 f13_7741 f13_10097 f13_4888 f13_1511 f13_2461
11439,4/16/13 16:32,4/24/13 21:08,f13_7531
13182,4/24/13 21:43,4/24/13 22:36,f13_11325 f13_11236 f13_10021 f13_11412 f13_11413 f13_11324
11151,4/15/13 0:58,4/24/13 23:42,f13_4685 f13_9897 f13_1355 f13_9963
13232,4/25/13 2:47,4/25/13 3:20,f13_1042 f13_1768 f13_6980
13339,4/25/13 20:37,4/25/13 20:51,f13_9963 f13_11325 f13_5955 f13_11187 f13_11272 f13_1044
13406,4/26/13 3:32,4/26/13 3:38,f13_1778 f13_1518 f13_9352 f13_6552
7287,4/1/13 20:40,4/26/13 14:13,f13_11325 f13_9963 f13_5955 f13_11187 f13_1043 f13_1044 f13_11272 f13_8313
7449,4/3/13 13:04,4/28/13 18:42,f13_1476 f13_1477 f13_4685 f13_4660
12763,4/22/13 21:50,4/28/13 19:20,f13_8325 f13_11587 f13_1033 f13_1370
13662,4/28/13 20:20,4/28/13 20:23,f13_8632 f13_11067 f13_11488 f13_11287
12905,4/23/13 13:04,4/29/13 1:45,f10_1518 f10_7797 f10_5948 f10_8601 f10_4931 s11_13309 s11_15364 s11_15156 s11_14917 s11_12593 f11_1403 f11_4931 s12_12593 s12_12985 s12_7273 s12_14867 f12_2627 f12_9937 f12_8983 f12_9352 f12_4931 s13_12593 s13_14092 s13_14911 s13_14912
2253,2/4/13 3:45,5/4/13 14:35,f13_9891 f13_11242 f13_11241 f13_8959 f13_11555 f13_7938
12199,4/20/13 0:23,5/5/13 1:33,f13_5435 f13_1353 f13_1416 f13_1315
12276,4/20/13 17:46,5/8/13 1:46,f13_8425 f13_7371 f13_9934
14416,5/8/13 2:19,5/8/13 2:19,f13_6010 f13_8584 f13_1778
12875,4/23/13 5:06,5/8/13 3:56,f13_10224 f13_1058 f13_2683 f13_11417
14434,5/8/13 5:07,5/8/13 5:09,s13_15645 s13_15959 s13_15901 s13_15861 s13_10128
14337,5/6/13 23:25,5/8/13 23:57,f13_11431 f13_1340 f13_9879
14494,5/9/13 4:24,5/9/13 4:27,f13_11238 f13_9330 f13_1318
12981,4/23/13 19:12,5/9/13 19:05,f13_11102 f13_8954 f13_11176
14573,5/10/13 18:14,5/10/13 18:23,f13_1351 f13_1328 f13_6394 f13_11206
14634,5/11/13 19:37,5/11/13 19:37,f13_8631
6696,3/15/13 18:53,5/12/13 0:27,f13_11115 f13_11117 f13_1468 f13_4803 f13_11473
14802,5/14/13 18:25,5/14/13 18:29,f13_11333 f13_11064
14839,5/15/13 5:46,5/15/13 5:47,f13_4088
6929,3/21/13 21:19,5/15/13 9:09,f13_9879 f13_7244 f13_1464
